,4086,TUSCO PAC
,13816,LUKING & ASSOCIATES
,15029,PEOPLE FOR PEDERSEN SURPLUS FUNDS
D000022090,0,Louisiana Reform PAC
D000027718,0,MOPAC
D000028311,0,People Helping People
D000034177,0,Green Mountain Coffee Roasters
D000037521,0,Shelley Moore Capito for Congress
,12876,HOEVEN CMTE
D000034370,0,HBK Services
D000034865,1388,Jimmy John's
D000024275,5961,Basin Electric Power Co-Op
D000032973,0,Csc
D000023989,0,American Orthotic & Prosthetic Assn
D000027842,1838,National Farmers Union
D000036144,0,NCH Capital
D000027789,0,National Air Transportation Assn
,4679,TEXAS HEALTH & SCIENCE PAC
,16078,SOUTHERN NATURAL GAS CO
D000043388,15413,Redpoint Ventures
D000032504,0,Chase Enterprises
D000035077,0,Kettler Inc
,10446,BLUE CROSS OF NORTHEASTERN PENNSYLVANIA
,7856,MISSISSIPPI INDEPENDENT PHARMACIES ASSOCIATION
,15967,"SIPTROTH, FRIENDS OF JOHN"
D000029351,0,Teaching Hospital Education PAC
D000031910,0,"Bennett, Bigelow & Leedom"
D000032576,0,Ciena Healthcare Management             
D000033132,11658,Denny Elwell Investments
D000030217,2527,"Sutin, Thayer & Browne"
D000036303,0,Nvidia Corp
,11386,"CORRIVEAU FOR STATE REPRESENTATIVE, MARC"
D000036718,0,Plains Capital Bank
D000032484,0,Chanel Williams Group
D000034990,0,Kamber Management
D000030645,0,University of Alaska
D000032613,0,City of New York Dept of Education
D000044806,11683,Devon Park Bioventures                  
D000034891,13299,John D Stephens Inc
,5618,9TH REPUBLICAN CONGRESSIONAL DISTRICT CMTE
D000031111,0,Windy City Inc
D000034230,0,GTX Corp
,10050,APARTMENT ASSOCIATION OF GREATER ORLANDO
,12561,GRANT CAPITAL MANAGEMENT
,14979,PEDIATRIC HEALTH CHOICE
,16493,THE 31 CLUB
,16625,TRADEMARK METALS RECYCLING
D000021902,0,Center for Management & Technology
D000031449,0,Alvarez & Marsal
D000030666,0,University of Maine
D000034657,0,Indyne Inc
D000030612,0,Union Corrugating
D000037580,2389,Silver Companies
D000033153,6569,"Devine, Millimet & Branch"
D000024705,552,Chaparral Steel
,5556,19TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
,15858,"SEIP CMTE, FRIENDS OF TIM"
D000027834,0,National Council of Textile Orgs
D000030125,0,Stone Holdings
D000031663,0,Aspen Co
D000033383,0,Educap Inc
D000033900,0,Friends Of The Family Inc
D000031035,0,Whiskey Media
D000045179,8910,"Simon, Lowe & Passanante"
D000045207,9087,Swartz Campbell Llc
D000031125,0,Wise & Julian
D000035870,0,Midwest Stamping
D000036466,0,Pacific General Ventures
D000036482,0,Palisades Assoc
D000032614,0,"City of Omaha, NE"
D000034169,1141,Great Clips
,15310,"QUIGLEY, ELECTION FUND OF JOAN"
D000031862,0,Beacon Consulting Group
D000036989,0,Rechler Equity
D000029625,0,Valley PAC
D000026291,0,"Gray, Harris & Robinson"
,7381,KAROUB ASSOCIATES
D000032132,0,Brisben Companies
D000035573,0,Mallett Inc
D000035176,0,Korn/Ferry International
D000044986,13854,Madison Gas & Electric
D000025394,4870,Democratic Party of Montana
D000030600,0,Ultra Petroleum
D000024046,9987,Americans for Prosperity
,10642,"BUEHRER, CITIZENS FOR"
,10945,"CATES, FRIENDS OF GARY"
D000025066,0,Competitive Edge PAC
,14397,NAPERVILLE AREA CHAMBER OF COMMERCE
,12916,HOMETOWN CONNECTION PAC
D000030230,2532,Swedish Medical Center
,10582,"BRODSKY, PEOPLE FOR RICHARD L"
D000029466,0,To Protect Our Heritage PAC
,16121,"SPRINGER, FRIENDS OF LARRY"
D000030196,2514,Sunrise Medical Laboratories
,9659,188 CLAREMONT
,10346,BERKS BUSINESS EXECUTIVES FOR ACCOUNTABLE GOVERNMENT
,10706,CALIFORNIA NARCOTICS OFFICERS ASSOCIATION
,10741,CALIFORNIA BUSINESS ROUNDTABLE
,12017,EXCELLENCE IN VOTING PAC
,12098,"FICKEN FOR STATE REP, GENE"
,13000,HUISKEN MEATS
,13113,IMPROVEMENT FUND LLC
,13438,KIBBIE FOR SENATE
,13706,LINDA BEANS PERFECT MAINE
,13994,MAYORS CMTE FOR GOVERNMENT EXCELLENCE & ACCOUNTABILITY
,14310,MOORE FOR GOVERNOR
,14422,NATIONAL OPEN BALLOT CAMPAIGN
,14506,NEW YORK CONSTRUCTION MATERIALS ASSOCIATION
,15355,RANGER INSURANCE CO
,15485,RESPONSIBLE NEW YORK PAC
,15638,ROYCE AFFILIATES
,17152,"WILLIAMS, FRIENDS OF CONNIE"
D000025328,0,Democracy Engine
D000030780,0,Van Meter & Assoc
D000031314,0,Adelpha Systems
D000031474,0,American Compass
D000033392,0,Ehlers for Congress Cmte
D000034183,0,Greenfield & Goodman
D000044966,13600,Law Offices of David T Shulick
,14986,"PENCE FOR ATTORNEY GENERAL, LINDA"
D000035831,1712,Metropolitan Bank Group
,13148,INFRASTRUCTURE ENGINEERING
D000034356,0,Haury & Smith Contractors
D000036465,0,Pacific Foundation
D000034788,1364,Jacksonville Jaguars
D000032546,575,Chimicles & Tikellis
D000037611,2401,Sirote & Permutt
D000035638,13944,Marquette Financial Companies
D000032814,0,Concurrent Technologies
D000030857,16905,VMS Inc
D000034548,12957,House of Larose
,10169,"AUSTIN, CMTE TO ELECT TERRI"
D000029636,0,Varian Medical Systems
D000037792,0,State of Delaware
D000031907,0,Benenson Capital Partners
D000037375,0,Sara Lee Corp
,3059,ALABAMA ROAD BUILDERS ASSOCIATION
,5512,WASHINGTON CREDIT UNION LEAGUE
D000031373,0,Alagem Capital Group
D000034746,0,Iridian Asset Management
D000032589,0,Citizens First Bank
D000030344,0,Texans for Henry Bonilla
D000044889,12750,Hattiesburg Clinic
D000031404,0,Allegiant Air
D000031481,0,American Foods Group
D000034558,0,"Howard, Rice et al"
D000037661,0,Solid State Equipment
,14437,NEBRASKA-PAC
D000030361,16504,THE CONTAINER STORE
D000036672,0,Phillips Lytle LLP
D000035691,0,Mayfield Fund
,14978,PEDIATRIC DENTISTS PAC
,15393,REASONABLE NEVADANS
D000044750,11062,Christian & Barton
D000027986,14550,Newfield Exploration Co
D000034150,0,Grand Sakwa
D000035966,0,Monroe Capital
D000030969,0,Wellesley College
D000044931,13033,I-WORKS
,4778,DELTA WETLANDS PROPERTIES
,12153,FLORIDA ASSOCIATION OF MORTGAGE BROKERS
,14641,NORTHWEST GROCERY ASSOCIATION WASHINGTON
D000000790,0,International Profit Assoc
D000035140,0,Kleinheinz Capital Partners
D000035180,0,Kraft Group
D000037025,0,Rejuvenation Inc
D000045180,8923,Society of Louisiana CPAs
D000032739,0,College Loan Corp
D000034645,0,Imperial Trading                        
D000037184,15586,Rockford Exploration
,15571,"ROBERTS FOR IOWA HOUSE, ROD"
D000024105,220,Arab American Leadership PAC
D000032040,6040,Boles Law Firm
D000030731,0,US Education Finance Group
,15779,SAVINO FOR NEW YORK
D000032673,0,Clinical Testing & Research Inc
D000035651,0,Martins Satellite
D000036564,0,Peace Equities LLC
D000031582,0,Appaloosa Management
,7309,JOHN BARDGETT & ASSOCIATES
D000019159,9275,UNIVERSAL MUSIC GROUP
,9303,UTAH COUNTY REPUBLICAN PARTY
D000037400,15786,SC Fuels
D000034922,0,Johnston & Assoc
D000035914,0,Milstein Brothers Real Estate
,14854,"OWENS FOR NORTH CAROLINA HOUSE, BILL"
D000036275,0,Northwestern Medical Faculty Foundation
D000036793,2096,Prairie Material
D000027991,14566,Nexion Health
D000028225,0,Parametric Technology Corp
D000033219,0,Doll Capital Management
D000036356,0,Offit Hall Capital Management
,9643,134TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
D000034001,1093,"Genova, Burns & Vernoia"
D000030117,0,Stidd Systems
D000028111,14717,Ohio's Future Pac
D000029420,2587,Texas Spine & Joint Hospital
D000044759,3415,Coeur D'Alene Tribe
,13573,"LANG, CITIZENS FOR LOU"
D000032712,11199,Coca-Cola Bottling
,13680,LEWIS GROUP OF COMPANIES
,16650,TRIDENT AIR
D000031956,0,Bilek Law Firm
D000037054,0,Reservoir Capital
,3621,FAMILY TAXPAYERS NETWORK
D000035119,13453,Kirby & Holt
,13629,LEADERSHIP FOR VIRGINIAS FUTURE
D000035922,1744,Mischer Investments
D000031004,2833,Western Care Construction
D000044688,10449,Blue Ridge Savings Bank
D000045276,17172,Winn Communities
,7615,MADO MANAGEMENT
D000000434,0,National Assn of Prof Insurance Agents
,16317,SWEENEY BURZICHELLI & FISHER
D000026914,0,Joy Global Inc
D000035233,0,Lamont Digital
D000035410,0,Lions Gate Entertainment
D000032009,0,BMC Software
D000033010,0,D&P Creative Strategies
D000033543,0,Excel Industrial Construction
D000045247,10378,"Veron, Bice et al"
D000044768,11303,Comsouth
,10562,"BRESLIN, FRIENDS OF SENATOR"
D000033655,0,Financial Insurance Management Corp
,13672,LEVDANSKY FOR LEGISLATURE
,12043,FAIRMOUNT PARK
D000042403,0,L'Arche Green NV
D000043626,0,Capitol Resources Washington Rep LLC
,15313,"QUINN, FRIENDS OF MARGUERITE"
,9836,AEA OREGON COUNCIL
D000030626,0,United Equities
D000032827,0,Conifer Securities
D000036156,0,Nelson Ventures
D000044980,7592,LOUISIANA WORKERS COMPENSATION CORP
D000045001,7764,Messerli & Kramer
D000030895,16949,Walsh Group
D000030231,0,Sweepster Inc
,14517,NEW YORK STATE ASSOCIATION FOR AFFORDABLE HOUSING
D000031535,200,Anchor Stone
D000045206,16290,Sunrise Farms
,3301,CALIFORNIA WATER ASSOCIATION
D000031796,303,Baptist Health Systems
D000035034,0,Keiser College
D000032518,563,Cheney Brothers
D000032612,0,"City of Minneapolis, MN"
,16480,TEXAS TECH ALUMNI & FRIENDS
,16978,WASHINGTON BIOTECHNOLOGY & BIOMEDICAL ASSOCIATION
D000032514,0,Chelsea Piers Management
D000036417,0,Oriental Financial Group
D000027721,0,More Conservatives PAC
D000029137,0,Southern California Fund
D000034424,1225,Henry Petroleum
,10777,CALIFORNIA NEVADA SOFT DRINK ASSOCIATION
D000034599,0,Hutco Inc
D000037723,0,SPI Holdings
D000022169,0,Olympia Land Corp
D000031551,205,Andry Law Firm
,14933,PARTNERS FOR LEADERSHIP
D000030126,0,Stone Tower Capital
D000033091,0,DCS Online Communications
,8414,PENNSYLVANIA ASSOCIATION OF NURSE ANESTHETISTS
,16160,STARS & STRIPES
D000036203,0,New York Public Library
,12195,FLORIDA PETROLEUM MARKETERS & CONVENIENCE STORE ASSOCIATION
D000035447,0,Loop Capital Markets
D000045019,14288,Monarch Inc
D000034204,0,Grimmway Enterprises
D000035315,0,Lee Foundation
D000036595,0,Penson Properties
,7179,INDIANA ASSOCIATION OF BEVERAGE RETAILERS
D000045177,15952,Signature Health
D000026186,0,Generic Pharmaceutical Assn
,13501,"KREKORIAN, CALIFORNIANS FOR PAUL"
,14628,NORTHAM FOR SENATE
D000026183,1088,Generation Next
D000029584,2688,United Surgical Partners International
D000032634,11109,Claire's Stores
D000034464,0,Highfields Capital Management
,11176,CMTE TO ELECT SENATE DEMOCRATS
,16215,STOLL STOLL BERNE LOKTING & SCHLACHTER
D000044837,3489,First Decade Pac
D000034410,0,Heller Group
D000031265,0,Abram Capital
,13162,INSURANCE & FINANCIAL ADVISORS
D000030762,0,UT Starcom
,9658,17TH REPUBLICAN SENATORIAL DISTRICT CMTE
D000036505,1985,Paradise Development
D000044628,9834,Advocates International
,6426,GEORGIA INDUSTRIAL LOAN ASSOCIATION
,11194,COAST COMMUNITY COLLEGE DISTRICT ENTERPRISE
D000032836,0,Constantine Cannon
D000037086,0,Riata Management
D000044825,11984,Erben & Yarbrough
D000032607,0,City of Hope
D000027184,0,Legacy Political Fund
,5611,87TH REPUBLICAN LEGISLATIVE DISTRICT CMTE
D000035043,0,Kelly & Assoc Insurance Group
D000035571,0,"Mallah, Furman & Co"
D000032352,0,Carly Fiorina Enterprises
D000035481,0,LTP Management
D000035622,0,Mark Asset Management
D000037078,0,RFI Assoc
D000032056,0,Boston Dermatologist & Laser Center
,12566,"GRAVES, FRIENDS OF DAVID"
D000037567,0,Sigma Partners
D000035610,0,Margolick Financial Group
D000044739,10977,Central Atlanta Progress Inc
,13621,LEADERS OF TENNESSEE
,15285,"PUCKETT FOR SENATE, PHILLIP"
D000044911,12966,Houston Community College
D000034927,0,Jon Stryker Architecture
,15297,PYRAMID HOME HEALTH SERVICES
,11545,DAVID D BOHANNON ORGANIZATION
,13519,KVI RADIO AM 570
D000031827,0,Barron Collier
D000033548,0,ExED
D000033794,0,Franklin American Mortgage
D000034158,0,Granville Capital                       
D000036487,0,Palm Inc
,12783,"HEARD, FRIENDS OF"
,14050,MCKINNEY & ASSOCIATES
D000034083,0,Global Partners LP
D000035505,0,Lutron Electronics
D000037010,0,Regen Biologics
D000037733,16120,Spotswood Capital
D000034841,0,Jesselson Capital
D000036271,0,Northwest Evaluation Assoc
,9644,13TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
,14356,"MULLIGAN, CITIZENS FOR ROSEMARY"
D000037457,0,Sedgwick Publishing
D000044830,12047,Fairpoint Communications
,10910,"CARMICHAEL FOR STATE REPRESENTATIVE, JIM"
,11098,CITIZENS FOR VICTORY PAC
,15077,PHILADELPHIA PHUTURE
,15961,SILVERSTEIN FOR SENATOR
D000030476,0,Torrey Funds
D000031713,0,Austin Independent School District
D000035568,1610,Malcolm Pirnie Inc
D000029046,2374,"Shughart, Thomson & Kilroy"
D000031949,0,BIA Financial Network
D000026977,0,"Kelley, Drye & Warren"
,15270,"PRY, FRIENDS OF RUSS"
D000036944,0,Radiology Assoc of Hollywood
D000044706,10695,Cahaba Disaster Recovery
D000036293,0,Nu Metro Entertainment Group
,9655,16TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
,11256,COMBINED PROPERTIES INC
D000023984,156,American Medical Response
D000034836,13280,Jernigan Law Firm
D000043479,14911,PARIC Corp
D000044266,15597,Rogers Park One Day Surgery Center
D000035781,0,Meltzer Group
D000036029,0,Mount Sinai School of Medicine
D000036986,0,Realnetworks Inc
D000035219,0,Laguna Blanca School
D000035159,7444,Kobayashi Group
D000032910,0,Courtney For Congress
D000032448,0,Center for Strategic & Intl Studies
,5577,2ND DEMOCRATIC CONGRESSIONAL DISTRICT CMTE
,10330,BENJAMIN FOR SENATE
,10523,"BOYLE, FRIENDS OF BRENDAN"
,11371,"CORBETT, FRIENDS OF SENATOR ELLEN"
D000024176,0,Assn of Professional Flight Attendants
D000031920,0,Berggruen Holdings
D000035198,0,Kuchera Industries
D000032675,0,Clinton Foundation
D000023956,0,American Federation of Musicians
D000030502,0,TracFone Wireless
,14143,MHI REAL COMPANY
,13798,LOWEST PRICE TRAFFIC SCHOOL
D000044763,11279,Communities for Quality Education
D000043191,0,Legal Aid Society
D000032812,0,Comstock Homes
D000034039,0,GH Partners
D000037394,0,Save America's Treasures
D000042694,0,Knowledge Universe
D000030091,0,Sterling Capital
D000030466,16605,Tony Depaul & Son
,12338,FUND FOR GEORGIAS FUTURE
D000036987,0,Rearden LLC
D000032725,622,"Cohen, Jayson & Foster"
D000025535,827,Domino's Pizza
,12232,FOLLETT INVESTMENT PROPERTIES INC
D000035728,14028,McEldrew & Fullam
D000045105,15091,Phoenix Strategies
D000045231,16657,TRIPP SCOTT PA
D000045273,17139,Willcox & Savage
,8286,OKLAHOMA CITY BUSINESS COUNCIL
,8290,OKLAHOMA LAND TITLE ASSOCIATION
,10525,BRAB PAC
,11457,"CROUCH, FRIENDS OF SUZANNE"
,12460,GILMORE PATRIOTS CMTE
D000024004,0,American Sheep Industry Assn
D000030424,0,Tim Murphy for Congress
D000030490,0,Townhouse Co
D000030959,0,Wein & Malkin Properties
D000032290,0,Capital Management Strategies Inc
D000032626,0,CJ Corp
D000032952,0,Crittall Windows Ltd
D000034364,0,Haworth Marketing & Media
D000035028,0,Keenan Advantage Group
D000036420,0,Orr Exploration Ltd
D000037230,0,Rosen Materials
D000037660,0,Solera Capital
D000044803,6565,Desert Cab
,9646,140TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
D000043581,13391,Keiser University
,10796,CALIFORNIA STAFFING PROFESSIONALS
D000045146,15589,Rocky Mountain Mortgage
,7153,ILLINOIS INSURANCE ASSOCIATION
D000034997,16514,Kaplan Group
,14261,MISSOURI PATHFINDERS
D000034542,0,Hospital for Special Surgery
D000032538,11047,Children's Hospital of Philadelphia
D000032288,480,Capital Investment Management Corp
D000045017,7898,Missouri State Teachers Assn
D000032170,0,"Bruckmann, Rosser et al"
D000033686,0,First Quality Enterprises
D000036317,0,O'Neill & Borges
,6075,BROADBAND COMMUNICATIONS ASSOCIATION OF WASHINGTON
D000045035,8012,Navajo Refining
D000045050,14571,"Nichols, Zauzig & Sandler"
D000031489,0,American Medibanc
D000033905,0,Frontenac Co
D000034339,0,Hart Health Strategies
,16365,TAYLOR UHE LLC
D000044784,6499,"Davis, Ketchmark & McCreight"
D000029940,0,XM Satellite Radio
D000032435,10963,Cemco Inc
,10251,BARRY BETTE LEDDUKE
D000041344,0,Baylor College of Medicine
D000036117,0,National Labor Relations Board
D000029936,0,Wyoming Refining
D000025087,667,"Conkling, Fiskum & Mccormick"
,13699,LIFE LEGAL DEFENSE FOUNDATION
D000030227,2531,"Swanson, Thomas & Coon"
,10723,CALIFORNIA ASSOCIATION FOR NURSE PRACTITIONERS
D000034283,0,Hallock Capital
D000036211,0,Newsmith Capital Partners
D000037146,0,RM Towill Corp
,12995,"HUFFMAN FOR STATE REP, MATT"
,5615,90TH DEMOCRATIC LEGISLATIVE DISTRICT CMTE
D000045200,16196,Stewart & Irwin
,15418,"REED, FRIENDS OF DAVE"
D000031347,0,Aerospace Corp
D000030552,0,Trow Engineering Consultants
,16229,"STOUT, J BARRY ELECTION CMTE"
D000041264,0,Standard & Poor's
D000032037,389,Bojer Financial
,4475,ILLINOIS ROAD BUILDERS ASSOCIATION
,9939,AM TIRED LAW SUIT ABUSE
,13442,"KILGORE, VIRGINIANS FOR JERRY"
D000025064,0,Community Oncology Alliance
D000029716,0,Vote to Elect Republicans Now PAC
D000034956,0,Judd Enterprises
D000035671,0,Massey & Co
D000036488,0,Palm Restaurant Group
,9746,93RD DEMOCRATIC LEGISLATIVE DISTRICT CMTE
,7850,MISSISSIPPI CONCRETE INDUSTRIES ASSOCIATION
,10177,AVALON CORRECTIONAL SERVICES
D000026520,0,Hospira Inc
D000028703,0,"Retail, Wholesale & Dept Store Union"
,15901,SERVICE DISTRIBUTING
,11932,EMS MANAGEMENT LLC
D000035963,0,Monitor Group
,6079,BROWN & CROUPPEN
D000033525,11868,ETF Venture Funds
D000033668,0,Fireman Capital Partners
D000036582,0,Pelseus Capital
D000036875,0,Pueblo of Isleta                  
D000036984,0,Real Time Resolutions Inc
D000044968,13631,League of Education Voters
D000030692,0,University of South Florida
D000020934,10432,BLUE CROSS BLUE SHIELD OF ALABAMA
D000035902,0,Miller Global Properties
D000029516,2653,True Companies
D000030336,0,Terremark Worldwide
D000028515,0,RailAmerica Inc
,14399,NASSUA COUNTY DETECTIVES ASSOCIATION
D000043164,0,Financial Industry Regulatory Authority
D000033237,830,Donaghy Sales
D000030472,0,Top Rock Llc
D000031895,0,Bell-Phillip TV Productions
D000032232,0,Calamos Investments
D000036675,0,Phoenix American Insurance Group
D000032421,0,CC Industries
D000032270,476,Cantey Hanger LLP
D000044137,15329,Raba-Kistner Consultants
D000044991,13885,Malkin & Ross
D000044656,10079,Archdiocese of Seattle
D000033297,854,Duff & Phelps
,9902,"ALLEN, FRIENDS OF JASON"
,11393,"COSTELLO, FRIENDS OF RICH"
,12109,FIRST AMERICAN FINANCIAL
,12192,FLORIDA ORTHOPAEDIC SOCIETY
,13218,J L DAVIS GAS CONSULTING
,14081,MEDIA CHOICE LLC
,15631,ROUNDS FOR GOVERNOR
D000031365,0,Akaka In 2012
D000034944,0,Jovian P4
D000044902,12897,Holt Logistics
,11218,"COLEMAN FOR NORTH CAROLINA HOUSE, LINDA"
D000045016,7882,Missouri Council of School Admin
,7785,MICHIGAN FUNERAL DIRECTORS ASSOCIATION
D000034205,1156,Grimmway Farms
D000032047,10501,Boozman for Congress
D000024873,0,Cliffs Natural Resources
D000034754,0,Iselo Holdings
D000036951,0,Ram Realty Services
D000037245,0,Rothschild North America
D000045214,16419,Terra-Gen Power LLC
D000037011,2191,Regency Centers
D000034165,12568,Gray Construction
D000036969,15371,Ray Bell Construction
D000045104,15048,Peter D Hart Research Assoc
D000025059,0,Common Sense Common Solutions
D000035965,0,Monomoy Capital Partners
,16015,"SMYRE, CMTE TO ELECT CALVIN"
D000030505,0,Tradelink LLC
D000034442,1229,Herrick Feinstein LLP
D000029478,2620,Tom James Co
D000044686,10409,BKM Group
D000044441,13642,Lee Smith & Assoc
D000031408,0,Allen Group
D000030341,0,Tervis Tumblers Co
,16089,SOUTHWEST MISSOURI LEADERSHIP PAC
D000031212,0,Zilkha Biomass Energy
D000035480,0,LSV Asset Management
D000036024,0,"Moskowitz, Mandell et al"
D000044742,11000,CGI Technologies & Solutions
,14026,MCEACHIN FOR DELEGATE
D000026631,0,Integrys Energy Group
D000044870,12462,Ginovus
,11038,CHICAGO TITLE INSURANCE CO
,13591,LAVALLE FOR STATE SENATE
D000034348,1199,Haskell Co
D000044831,12050,Fall Out Boy
D000045156,15676,Rw Development
D000033088,0,Dc Goodman & Sons
D000033174,0,Digital Fusion
D000037446,0,Seakr Engineering
D000034962,0,Jujamcyn Theaters
D000043390,0,Texas Screw Products
D000037761,0,St Luke's Hospital
D000034669,0,Inktel Direct
D000036019,14336,Morse Operations
,12147,FLORIDA 13 RECOUNT FUND
D000028578,0,Renal Physicians Assn
D000033683,0,First Manhattan
D000033949,0,"Gang, Tyre et al"
D000034847,0,Jewish Theological Seminary
D000035411,0,Lipman Brothers
D000035637,0,Maron & Sandler
D000033121,779,Demetree Brothers
D000025875,0,Forest Landowners Assn
D000037206,0,Rollins Inc
D000030174,2501,Sullivan & Worcester
D000023857,0,ALLETE Inc
D000034602,0,HydroPure Technologies
D000037314,0,S&B Technical Products                  
D000034660,0,Infinisim Inc
,6455,COUNTY ROAD ASSOCIATION OF MICHIGAN RURAL & URBAN STREETS
D000045275,17158,Wilmington Anesthesiologists
D000027876,0,National Potato Council
D000033517,0,Essex Meadows
D000033993,0,Generations Healthcare
D000036016,0,Morrison Enterprises
D000036671,0,Phillips Distilling
D000037217,0,Rooms To Go Inc
D000033192,0,Dittus Communications
D000033911,0,Fsm Capital Management
D000037306,0,Rw Ventures
D000031313,0,"Adelman, Hirsch & Newman"
D000034720,0,International Monetary Fund
D000031553,5781,"Anesi, Ozmon et al"
D000031250,0,A-1 Specialized Service & Supply
D000032015,10466,Boathouse Communications Partners
D000045088,14966,Payne & Dolan
,9465,WEST VIRGINIA AUTOMOBILE & TRUCK DEALERS ASSOCIATION
,13696,"LIEU FOR ASSEMBLY 2006, TED"
D000031237,0,4life Research
D000034697,0,Institutional Capital
D000035978,0,Monument Policy Group
D000036758,0,Pool Water Products
D000037325,0,Safas Corp
D000036212,0,Newspring Packaging
D000043495,14946,PathNet
D000045125,15350,Ram Development
D000030421,16570,Tilt-Con Inc
,12427,GEORGIA SOCIETY OF OPHTHALMOLOGY
D000032408,0,Cavco Inc                               
D000033523,0,Estrin International
,14823,OREGONIANS IN ACTION PAC
,11558,"DAVIS FOR CITY COUNCIL, WENDY"
,16741,UNITED WATER RESOURCES NEW JERSEY
D000034878,0,JMS Realty Corp
D000034301,7009,"Hangley, Aronchick et al                "
D000045034,14426,National Safety Commission
D000045193,16141,Staker Parson Companies
,9731,613 PAC
,10102,ARMSTRONG FOR SENATE
,11244,COLORADO MUNICIPAL BOND DEALERS ASSOCIATION
,11602,"DEITCH FOR REGENT CMTE, LAURENCE"
,13423,KESSLER FOR PENNSYLVANIA
,13464,KLEIN FOR STATEHOUSE
,13488,"KOMP, ELECT BETTY"
,14153,MICHIGAN 2010
,15811,"SCHOENJAHN, CITIZENS FOR"
,15815,SCHOOLS FIRST COALITION
D000034139,0,Gould & Ratner
D000034062,12470,Giustina Resources
D000034680,13156,InPhonic Inc
D000044954,13473,KNIGHT PARTNERS LLC
,3866,INTERCOUNTY HEALTH FACILITIES ASSOCIATION
D000036767,0,Porterfield & Lowenthal
D000034402,1217,Heidelberg Distributing
D000036902,2145,Quality Home Care Providers
D000044499,12731,Harrison Gypsum
,15225,PRINTING INDUSTRY ASSOCIATION OF SOUTHERN CALIFORNIA
D000033703,0,Fisch Properties
D000034529,0,Homedics Inc
D000034581,0,Hughes Oil
D000032713,0,Cockrell Interests
D000033698,0,First Tuesday Media
D000029079,0,Smith & Nephew
D000044725,10834,Caltrop Corp
D000045036,8016,Nebraska Assn of Trial Attorneys
,11405,COUNTRY VILLA SERVICE CORP
,15945,"SIEBEN, CITIZENS FOR"
D000035773,0,Medstar Health
,11466,"CRYAN, ELECTION FUND OF JOSEPH"
,14576,NIEZGODSKI FOR STATE REPRESENTATIVE DISTRICT 7
D000030097,0,Sterling Partners
D000043604,11913,Elsevier Inc
D000032462,536,Centre Partners Management
D000036041,1786,MTS Technologies
D000035101,13446,Kimmins Contracting
,5938,BALLOT INITIATIVE STRATEGY CENTER
,7862,MISSISSIPPI PHYSICIANS ASSOCIATION
D000034521,0,Holtec International
D000034571,0,Hudson Clean Energy Partners
D000030689,0,University of San Francisco
D000025776,0,Federal Managers Assn
D000035832,1714,Metropolitan Museum of Art
,14269,MISSOURI REPUBLICAN LEADERSHIP COUNCIL
D000033227,0,Dolphin Capital Holdings
D000036316,8309,O'Malley & Langan
D000034539,0,Horton Holding
,10956,CDM
D000035745,0,McLean Hospital
,11190,COALITION OF AFFORDABLE HOUSING PROVIDERS
,14272,MISSOURI SOYBEAN ASSOCIATION
,16714,UNDERGROUND UTILITY CONTRACTORS OF FLORIDA
D000023945,0,American Cotton Shippers Assn
D000032375,0,Cartton Capital Group
D000034141,0,Governor Ed Rendell
D000035310,0,Lechner & Assoc
D000033320,11827,Dynamic Aviation
,14869,PACIFIC EGG & POULTRY ASSOCIATION
D000031648,0,AS Austin Co
D000031699,0,Audax Group
D000022013,0,Gruss & Co
D000031594,0,Aragon Global Management
D000033136,0,Denver West Realty
D000035567,0,Malcolm Drilling
D000036818,0,Price Realty Group
D000032082,0,BPG Properties
D000044856,16596,Friends of Paul Tokasz
D000033739,1019,Fontheim International
D000021681,0,YRC Worldwide
,11453,CROSLAND GROUP
D000030884,0,Walker Companies
D000031132,0,Wolpin Co
D000031570,0,Antidote Films
D000032116,0,BriarTek Inc
D000033497,0,Equity Community Builders
D000036702,0,Pinnacle Trading
D000044998,14082,Media Strategies & Research
D000036499,1982,"Panza, Maurer & Maynard"
,14499,NEW SOLUTIONS FUND
D000037181,0,Rockefeller Group International
D000031753,363,B&H Equities
D000036250,1901,North American Health Care
D000023546,4269,PharMerica Corp
,7495,LAWRENCE COUNTY DEMOCRATIC CENTRAL CMTE
D000031733,0,Aviation Partners
D000035025,0,Kearney Development
D000036265,0,Northmarq Capital
D000037419,0,School of Visual Arts
D000037268,2272,RSM McGladrey Inc
D000030955,0,Weichert Realtors
,10365,BEST FOR THE STATEHOUSE
D000030115,0,Stewart Home School
D000031762,0,Bailey Family Investments
D000035154,0,Knoll Inc
,10639,"BUCKLEY, CMTE TO REELECT PETER"
D000034984,1415,Kaiser Foundation Health Plan
D000036769,0,Portland State University
,11585,"DEBOLT, CMTE TO ELECT RICHARD"
,15978,"SKINDELL, FRIENDS OF MICHAEL J"
D000039398,0,Tube City IMS Corp
D000045244,16800,Van Beuren Management
D000045267,17095,Westwind Ranch
,8201,NORTH CAROLINA BANKERS ASSOCIATION
,10694,"CAFARO, FRIENDS OF SENATOR"
